ensembl_gene_id	uniprot_gn_id	status	N.gly	O.gly	ds	signal.peptide
ENSG00000184515	Q5H9J7	reviewed	0	0	0	FALSE
ENSG00000119685	Q6EMB2	reviewed	0	0	0	FALSE
ENSG00000269405	Q9GZY0	reviewed	0	0	0	FALSE
ENSG00000156113	Q12791	reviewed	0	0	0	FALSE
ENSG00000127445	Q13526	reviewed	0	0	0	FALSE
ENSG00000175283	Q9UPQ8	reviewed	0	0	0	FALSE
ENSG00000104413	Q6NXG1	reviewed	0	0	0	FALSE
ENSG00000166532	Q9ULI2	reviewed	0	0	0	FALSE
ENSG00000095319	Q5SRE5	reviewed	0	0	0	FALSE
ENSG00000077800	O75344	reviewed	0	0	0	FALSE
ENSG00000138639	Q8N264	reviewed	0	0	0	FALSE
ENSG00000175857	Q8N292	reviewed	0	0	0	FALSE
ENSG00000105088	O95897	reviewed	6	0	1	TRUE
ENSG00000269437	Q9GZY0	reviewed	0	0	0	FALSE
ENSG00000152932	Q96E17	reviewed	0	0	0	FALSE
ENSG00000215029	B4DZS4	reviewed	0	0	0	FALSE
ENSG00000080573	P25940	reviewed	2	0	5	TRUE
ENSG00000166535	A8K2U0	reviewed	5	0	10	TRUE
ENSG00000006007	Q9NZC3	reviewed	2	0	0	FALSE
ENSG00000158164	P0CG34	reviewed	0	0	0	FALSE
ENSG00000125962	Q6P1M9	reviewed	0	0	0	FALSE
ENSG00000148341	Q9NR46	reviewed	0	0	0	FALSE
ENSG00000188763	O00144	reviewed	2	0	5	TRUE
ENSG00000113448	Q08499	reviewed	0	0	0	FALSE
ENSG00000103540	O43303	reviewed	0	0	0	FALSE
ENSG00000009954	Q9UIG0	reviewed	0	0	0	FALSE
ENSG00000231852	P08686	reviewed	0	0	0	FALSE
ENSG00000198932	Q5JY77	reviewed	0	0	0	FALSE
ENSG00000133935	Q9UKR5	reviewed	0	0	0	FALSE
ENSG00000080511	Q9NYR8	reviewed	0	0	0	FALSE
ENSG00000158301	Q96D09	reviewed	0	0	0	FALSE
ENSG00000198908	Q6PI77	reviewed	0	0	0	FALSE
ENSG00000119650	Q96FT9	reviewed	0	0	0	FALSE
ENSG00000106635	Q9BQE9	reviewed	0	0	0	FALSE
ENSG00000130813	Q9NUL5	reviewed	0	0	0	FALSE
ENSG00000119699	P10600	reviewed	3	0	5	TRUE
ENSG00000103544	Q7Z3J2	reviewed	0	0	0	FALSE
ENSG00000102128	P0C0E4	reviewed	0	0	0	FALSE
ENSG00000109339	P53779	reviewed	0	0	0	FALSE
ENSG00000130812	Q8NI99	reviewed	2	0	2	TRUE
ENSG00000111752	P78364	reviewed	0	0	0	FALSE
ENSG00000133169	Q9HBH7	reviewed	0	0	0	FALSE
ENSG00000156162	Q7Z388	reviewed	0	0	0	FALSE
ENSG00000147206	Q9H4D5	reviewed	0	0	0	FALSE
ENSG00000148343	Q7L4E1	reviewed	0	0	0	FALSE
ENSG00000089916	Q9NWQ4	reviewed	0	0	0	FALSE
ENSG00000106638	Q9Y4P3	reviewed	0	0	0	FALSE
ENSG00000168477	P22105	reviewed	5	0	56	TRUE
ENSG00000130810	Q9NQ55	reviewed	0	0	0	FALSE
ENSG00000102409	Q9NWD9	reviewed	0	0	0	FALSE
ENSG00000167130	Q86YN1	reviewed	0	0	0	FALSE
ENSG00000180964	Q8IYN2	reviewed	0	0	0	FALSE
ENSG00000164941	Q75QN2	reviewed	0	0	0	FALSE
ENSG00000204065	Q5H9L2	reviewed	0	0	0	FALSE
ENSG00000244165	Q96G91	reviewed	2	0	1	FALSE
ENSG00000133134	Q9BXY8	reviewed	0	0	0	FALSE
ENSG00000182916	Q9BRU2	reviewed	0	0	0	FALSE
ENSG00000130811	O75821	reviewed	0	0	0	FALSE
ENSG00000185222	Q9UHQ7	reviewed	0	0	0	FALSE
ENSG00000166681	Q00994	reviewed	0	0	0	FALSE
ENSG00000095321	P43155	reviewed	0	0	0	FALSE
ENSG00000003056	P20645	reviewed	5	0	3	TRUE
ENSG00000172476	Q8WXH6	reviewed	0	0	0	FALSE
ENSG00000071246	Q7L8A9	reviewed	0	0	0	FALSE
ENSG00000133142	Q96EI5	reviewed	0	0	0	FALSE
ENSG00000009950	Q9NP71	reviewed	0	0	0	FALSE
ENSG00000139187	Q96E93	reviewed	4	0	3	FALSE
ENSG00000013523	Q9UNK9	reviewed	0	0	0	FALSE
ENSG00000196507	Q969E4	reviewed	0	0	0	FALSE
ENSG00000123562	Q15014	reviewed	0	0	0	FALSE
ENSG00000100565	Q0VAA2	reviewed	0	0	0	FALSE
ENSG00000175899	P01023	reviewed	8	0	13	TRUE
ENSG00000213676	Q99941	reviewed	5	0	0	FALSE
ENSG00000119383	Q15257	reviewed	0	0	0	FALSE
ENSG00000119669	Q9H1B7	reviewed	0	0	0	FALSE
ENSG00000137831	Q9BZF9	reviewed	0	0	0	FALSE
ENSG00000175305	O96020	reviewed	0	0	0	FALSE
ENSG00000198894	Q9C0C6	reviewed	0	0	0	FALSE
ENSG00000103550	Q1ED39	reviewed	0	0	0	FALSE
ENSG00000204315	Q9UIM3	reviewed	0	0	0	FALSE
ENSG00000179363	Q5JXX7	reviewed	0	0	0	FALSE
ENSG00000130816	P26358	reviewed	0	0	0	FALSE
ENSG00000204314	Q99946	reviewed	0	0	0	FALSE
ENSG00000123560	P60201	reviewed	0	0	2	FALSE
ENSG00000174628	Q8N0W5	reviewed	0	0	0	FALSE
ENSG00000165548	Q9P1W3	reviewed	0	0	0	FALSE
ENSG00000126838	P20742	reviewed	10	0	0	TRUE
ENSG00000176428	Q86XT2	reviewed	0	0	0	FALSE
ENSG00000167191	Q9NZH0	reviewed	1	0	0	TRUE
ENSG00000221988	Q9UMR5	reviewed	5	0	3	TRUE
ENSG00000176410	Q96LL9	reviewed	0	0	0	FALSE
ENSG00000177108	Q8N966	reviewed	0	0	0	FALSE
ENSG00000156170	Q330K2	reviewed	0	0	0	FALSE
ENSG00000165553	Q9NPG2	reviewed	0	0	1	FALSE
ENSG00000123570	Q9NP90	reviewed	0	0	0	FALSE
ENSG00000071462	O43709	reviewed	0	0	0	FALSE
ENSG00000009830	Q9UKY4	reviewed	5	0	0	FALSE
ENSG00000180269	Q6DWJ6	reviewed	1	0	0	FALSE
ENSG00000158427	P0CG35	reviewed	0	0	0	FALSE
ENSG00000169347	P55259	reviewed	3	0	8	TRUE
ENSG00000166173	Q9BRS8	reviewed	0	0	0	FALSE
ENSG00000035499	Q8WUY9	reviewed	0	0	0	FALSE
ENSG00000101812	P0C1H6	reviewed	0	0	0	FALSE
ENSG00000188483	Q5T953	reviewed	0	0	0	FALSE
ENSG00000269743	Q5H9E4	reviewed	0	0	0	FALSE
ENSG00000137821	Q8IUZ0	reviewed	0	0	0	FALSE
ENSG00000166707	P0CG32	reviewed	0	0	0	FALSE
ENSG00000123575	Q6PEV8	reviewed	0	0	0	FALSE
ENSG00000123576	Q8N693	reviewed	0	0	0	FALSE
ENSG00000164181	A1L3X0	reviewed	0	0	0	FALSE
ENSG00000164938	Q96A56	reviewed	0	0	0	FALSE
ENSG00000189108	Q9NP60	reviewed	5	0	3	TRUE
ENSG00000268629	Q9BXU3	reviewed	0	0	0	FALSE
ENSG00000123572	Q7Z2Y5	reviewed	0	0	0	FALSE
ENSG00000175895	Q9H8W4	reviewed	0	0	0	FALSE
ENSG00000111796	Q12918	reviewed	1	0	3	FALSE
ENSG00000049167	Q13216	reviewed	0	0	0	FALSE
ENSG00000123561	P05543	reviewed	5	0	0	TRUE
ENSG00000156172	Q96NL8	reviewed	0	0	0	FALSE
ENSG00000157502	Q5H9M0	reviewed	0	0	0	FALSE
ENSG00000241404	Q99944	reviewed	1	0	9	TRUE
ENSG00000106089	Q16623	reviewed	0	0	0	FALSE
ENSG00000169344	P07911	reviewed	7	0	17	TRUE
ENSG00000147231	Q6NSI4	reviewed	0	0	0	FALSE
ENSG00000156466	Q6KF10	reviewed	1	0	4	TRUE
ENSG00000069493	Q9UHP7	reviewed	2	0	2	FALSE
ENSG00000156467	P14927	reviewed	0	0	0	FALSE
ENSG00000148335	Q9BV86	reviewed	0	0	0	FALSE
ENSG00000133135	Q8TEB7	reviewed	3	0	0	TRUE
ENSG00000133138	Q0IIM8	reviewed	0	0	0	FALSE
ENSG00000204310	Q99943	reviewed	0	0	0	TRUE
ENSG00000179058	Q5SZB4	reviewed	0	0	0	FALSE
ENSG00000169340	Q8N807	reviewed	5	0	0	TRUE
ENSG00000164182	Q8N183	reviewed	0	0	0	FALSE
ENSG00000148331	Q9NWX5	reviewed	0	0	0	FALSE
ENSG00000156469	Q96E29	reviewed	0	0	0	FALSE
ENSG00000129028	Q9P2Z0	reviewed	0	0	0	FALSE
ENSG00000133131	Q8TE76	reviewed	0	0	0	FALSE
ENSG00000100580	Q6PL24	reviewed	0	0	0	FALSE
ENSG00000188725	Q7Z3B0	reviewed	0	0	0	FALSE
ENSG00000187720	Q6ZMP0	reviewed	0	0	0	TRUE
ENSG00000167157	Q99811	reviewed	0	0	0	FALSE
ENSG00000184293	Q8IZS7	reviewed	3	0	0	FALSE
ENSG00000183549	Q6NUN0	reviewed	0	0	0	FALSE
ENSG00000100583	Q9P1V8	reviewed	0	0	0	FALSE
ENSG00000148344	O14684	reviewed	0	0	0	FALSE
ENSG00000130449	Q9HCJ5	reviewed	0	0	0	FALSE
ENSG00000165555	Q6NXP6	reviewed	0	0	0	FALSE
ENSG00000110848	Q07108	reviewed	1	0	4	FALSE
ENSG00000136816	O14657	reviewed	2	0	0	TRUE
ENSG00000147223	Q0D2K3	reviewed	0	0	0	FALSE
ENSG00000136827	O14656	reviewed	2	0	0	TRUE
ENSG00000151445	Q9H9C1	reviewed	0	0	0	FALSE
ENSG00000165376	P57739	reviewed	0	0	1	FALSE
ENSG00000106077	Q8NFV4	reviewed	0	0	0	FALSE
ENSG00000183747	Q08AH3	reviewed	0	0	0	FALSE
ENSG00000089682	Q96IZ5	reviewed	0	0	0	FALSE
ENSG00000150045	Q9NZS2	reviewed	4	0	2	FALSE
ENSG00000136819	Q9NZ63	reviewed	0	0	0	FALSE
ENSG00000156471	P48651	reviewed	0	0	0	FALSE
ENSG00000198088	Q9H1M0	reviewed	0	0	0	FALSE
ENSG00000278570	Q9Y5X4	reviewed	0	0	0	FALSE
ENSG00000136878	Q9Y2K6	reviewed	0	0	0	FALSE
ENSG00000080572	Q9NQM4	reviewed	0	0	0	FALSE
ENSG00000110852	Q92478	reviewed	3	0	3	FALSE
ENSG00000204308	Q99942	reviewed	0	0	0	FALSE
ENSG00000165215	O15551	reviewed	0	0	0	FALSE
ENSG00000066933	B2RTY4	reviewed	0	0	0	FALSE
ENSG00000147234	Q5JV73	reviewed	0	0	0	FALSE
ENSG00000189143	O14493	reviewed	0	0	1	FALSE
ENSG00000256797	D3W0D1	reviewed	2	0	3	FALSE
ENSG00000188393	Q6UVW9	reviewed	3	0	2	FALSE
ENSG00000068796	O00139	reviewed	0	0	0	FALSE
ENSG00000165171	Q8N6F8	reviewed	0	0	0	FALSE
ENSG00000066813	Q68CK6	reviewed	0	0	0	FALSE
ENSG00000147224	P60891	reviewed	0	0	0	FALSE
ENSG00000169439	P34741	reviewed	0	4	0	TRUE
ENSG00000175877	Q6UE05	reviewed	0	0	0	FALSE
ENSG00000172322	Q5QGZ9	reviewed	3	0	2	FALSE
ENSG00000187239	Q96RU3	reviewed	0	0	0	FALSE
ENSG00000204305	Q15109	reviewed	2	0	4	TRUE
ENSG00000267534	O95136	reviewed	1	0	0	FALSE
ENSG00000157514	Q99576	reviewed	0	0	0	FALSE
ENSG00000105364	Q9BYD3	reviewed	0	0	0	FALSE
ENSG00000165682	Q9P126	reviewed	3	0	3	FALSE
ENSG00000170935	A6PVI3	reviewed	0	0	0	FALSE
ENSG00000104324	Q9Y646	reviewed	5	0	0	TRUE
ENSG00000080561	Q9UJV3	reviewed	0	0	0	FALSE
ENSG00000100591	O95433	reviewed	0	0	0	FALSE
ENSG00000166192	Q96LD8	reviewed	0	0	0	FALSE
ENSG00000256660	Q2HXU8	reviewed	3	0	2	FALSE
ENSG00000148358	Q5VW38	reviewed	3	0	1	TRUE
ENSG00000175318	Q8IUY3	reviewed	0	0	0	FALSE
ENSG00000180543	Q86VY4	reviewed	0	0	0	FALSE
ENSG00000005187	Q53FZ2	reviewed	0	0	0	FALSE
ENSG00000197992	Q6UXN8	reviewed	2	0	3	FALSE
ENSG00000170925	Q9BXU2	reviewed	0	0	0	FALSE
ENSG00000101842	Q86XK7	reviewed	5	0	2	TRUE
ENSG00000100593	Q6H9L7	reviewed	3	0	3	TRUE
ENSG00000150048	Q8NC01	reviewed	2	0	2	FALSE
ENSG00000101843	O75832	reviewed	0	0	0	FALSE
ENSG00000147649	Q86UE4	reviewed	0	0	0	FALSE
ENSG00000090339	P05362	reviewed	8	0	7	TRUE
ENSG00000100596	O15270	reviewed	0	0	0	FALSE
ENSG00000067225	P14618	reviewed	0	0	0	FALSE
ENSG00000172243	Q9BXN2	reviewed	1	0	3	FALSE
ENSG00000105371	Q14773	reviewed	4	0	4	TRUE
ENSG00000101844	Q8WYN0	reviewed	0	0	0	FALSE
ENSG00000104341	Q86VI4	reviewed	0	0	0	FALSE
ENSG00000100601	Q13686	reviewed	0	0	0	FALSE
ENSG00000105376	Q9UMF0	reviewed	14	0	10	TRUE
ENSG00000086189	Q9UNQ2	reviewed	0	0	0	FALSE
ENSG00000107130	P62166	reviewed	0	0	0	FALSE
ENSG00000166743	Q08AH1	reviewed	0	0	0	FALSE
ENSG00000119705	Q9GZT3	reviewed	0	0	0	FALSE
ENSG00000220201	P0C6A0	reviewed	0	0	0	FALSE
ENSG00000148357	Q8NDA2	reviewed	40	0	56	TRUE
ENSG00000267673	Q6P4F2	reviewed	0	0	0	FALSE
ENSG00000132561	O00339	reviewed	1	0	30	TRUE
ENSG00000100603	Q13573	reviewed	0	0	0	FALSE
ENSG00000066654	Q9NXG2	reviewed	0	0	0	FALSE
ENSG00000161847	Q8IY67	reviewed	0	0	0	FALSE
ENSG00000130707	P00966	reviewed	0	0	0	FALSE
ENSG00000173391	P78380	reviewed	2	0	4	FALSE
ENSG00000196678	A8K979	reviewed	0	0	0	FALSE
ENSG00000197565	Q14031	reviewed	1	0	6	TRUE
ENSG00000086200	Q9UI26	reviewed	0	0	0	FALSE
ENSG00000076662	P32942	reviewed	15	0	6	TRUE
ENSG00000165685	Q4KMG9	reviewed	0	0	0	TRUE
ENSG00000107164	Q96I24	reviewed	0	0	0	FALSE
ENSG00000139112	Q9H0R8	reviewed	0	0	0	FALSE
ENSG00000105397	P29597	reviewed	0	0	0	FALSE
ENSG00000005189	Q96IC2	reviewed	0	0	0	FALSE
ENSG00000137817	Q2NL67	reviewed	0	0	0	FALSE
ENSG00000130711	Q9H4Q4	reviewed	0	0	0	FALSE
ENSG00000130713	Q13868	reviewed	0	0	0	FALSE
ENSG00000186105	Q7Z2Q7	reviewed	4	0	0	TRUE
ENSG00000134539	Q13241	reviewed	2	0	5	FALSE
ENSG00000178394	P08908	reviewed	3	0	1	FALSE
ENSG00000156482	P62888	reviewed	0	0	0	FALSE
ENSG00000164197	Q86T96	reviewed	0	0	0	FALSE
ENSG00000021645	Q9HDB5	reviewed	3	0	0	TRUE
ENSG00000105401	Q16543	reviewed	0	0	0	FALSE
ENSG00000186479	Q6MZT1	reviewed	0	0	0	FALSE
ENSG00000177459	Q6P6B1	reviewed	0	0	0	FALSE
ENSG00000145642	A6NKW6	reviewed	0	0	0	FALSE
ENSG00000204304	P40425	reviewed	0	0	0	FALSE
ENSG00000132541	P52758	reviewed	0	0	0	FALSE
ENSG00000153006	Q8N9Q2	reviewed	0	0	0	FALSE
ENSG00000211448	Q92813	reviewed	0	0	0	FALSE
ENSG00000188215	Q8IWE4	reviewed	0	0	0	FALSE
ENSG00000153015	Q6UX04	reviewed	2	0	0	FALSE
ENSG00000097007	P00519	reviewed	0	0	0	FALSE
ENSG00000213654	Q9Y4H4	reviewed	0	0	0	FALSE
ENSG00000065989	P27815	reviewed	0	0	0	FALSE
ENSG00000102897	O43325	reviewed	0	0	0	FALSE
ENSG00000104356	Q99575	reviewed	0	0	0	FALSE
ENSG00000100629	Q6ZU80	reviewed	0	0	0	FALSE
ENSG00000204301	Q99466	reviewed	4	0	95	TRUE
ENSG00000158486	Q8TD57	reviewed	0	0	0	FALSE
ENSG00000188710	P83859	reviewed	0	0	0	TRUE
ENSG00000130720	Q8N539	reviewed	1	0	2	FALSE
ENSG00000049192	Q9UKP5	reviewed	6	0	14	TRUE
ENSG00000104361	Q9H841	reviewed	3	0	0	FALSE
ENSG00000050555	Q9Y6N6	reviewed	8	0	40	TRUE
ENSG00000011638	Q96B96	reviewed	0	0	0	FALSE
ENSG00000104375	Q13188	reviewed	0	0	0	FALSE
ENSG00000126878	Q9BQI0	reviewed	0	0	0	FALSE
ENSG00000079999	Q14145	reviewed	0	0	0	FALSE
ENSG00000204296	Q5SRN2	reviewed	0	0	0	FALSE
ENSG00000103310	Q05996	reviewed	2	1	7	TRUE
ENSG00000123219	Q9BS16	reviewed	0	0	0	FALSE
ENSG00000183542	O43908	reviewed	0	0	0	FALSE
ENSG00000205810	Q07444	reviewed	3	0	2	FALSE
ENSG00000180739	Q9H228	reviewed	1	0	0	FALSE
ENSG00000188153	P29400	reviewed	1	0	9	TRUE
ENSG00000130734	Q86TL0	reviewed	0	0	0	FALSE
ENSG00000126883	P35658	reviewed	0	0	0	FALSE
ENSG00000156486	Q9ULS6	reviewed	0	0	0	FALSE
ENSG00000140488	Q96J87	reviewed	0	0	0	FALSE
ENSG00000175311	Q8N8V4	reviewed	0	0	0	FALSE
ENSG00000103316	Q14894	reviewed	0	0	0	FALSE
ENSG00000164920	Q8N2R0	reviewed	0	0	0	FALSE
ENSG00000134545	P26715	reviewed	4	0	4	FALSE
ENSG00000213614	P06865	reviewed	3	0	3	TRUE
ENSG00000132549	Q7Z7G8	reviewed	0	0	0	FALSE
ENSG00000129347	Q8N9T8	reviewed	0	0	0	FALSE
ENSG00000165417	P52655	reviewed	0	0	0	FALSE
ENSG00000169246	Q92617	reviewed	0	0	0	FALSE
ENSG00000113593	Q96BP3	reviewed	0	0	0	FALSE
ENSG00000180574	Q2VIR3	reviewed	0	0	0	FALSE
ENSG00000111196	Q96A72	reviewed	0	0	0	FALSE
ENSG00000197006	Q9H1A3	reviewed	1	0	0	TRUE
ENSG00000133124	O14654	reviewed	0	0	0	FALSE
ENSG00000071537	Q9UBV2	reviewed	5	0	2	TRUE
ENSG00000101890	P51841	reviewed	0	0	3	TRUE
ENSG00000060140	Q6J9G0	reviewed	0	0	0	FALSE
ENSG00000129355	P55273	reviewed	0	0	0	FALSE
ENSG00000101888	Q9NPJ8	reviewed	0	0	0	FALSE
ENSG00000204290	Q9UIR0	reviewed	2	0	3	FALSE
ENSG00000113595	P36406	reviewed	0	0	0	FALSE
ENSG00000129354	Q9Y6Q5	reviewed	0	0	0	FALSE
ENSG00000140749	O95976	reviewed	0	0	1	TRUE
ENSG00000176076	Q9UJ90	reviewed	2	0	0	FALSE
ENSG00000204287	P01903	reviewed	2	0	1	TRUE
ENSG00000068366	O60488	reviewed	0	0	0	FALSE
ENSG00000060138	P16989	reviewed	0	0	0	FALSE
ENSG00000155719	Q7RTW8	reviewed	12	0	0	TRUE
ENSG00000198502	Q30154	reviewed	1	0	2	TRUE
ENSG00000187806	A6NGA9	reviewed	0	0	0	FALSE
ENSG00000166233	Q9Y4X5	reviewed	0	0	0	FALSE
ENSG00000177951	Q9NYM9	reviewed	0	0	0	FALSE
ENSG00000196126	P01911	reviewed	1	0	2	TRUE
ENSG00000113597	A5PLN9	reviewed	0	0	0	FALSE
ENSG00000129353	Q8IWA5	reviewed	3	0	0	FALSE
ENSG00000121377	Q9NYW3	reviewed	2	0	0	FALSE
ENSG00000215186	A6NDN3	reviewed	0	0	0	FALSE
ENSG00000121314	Q9NYW2	reviewed	1	0	0	FALSE
ENSG00000121381	Q9NYW1	reviewed	1	0	0	FALSE
ENSG00000188076	Q8TD33	reviewed	0	0	0	TRUE
ENSG00000185070	O43155	reviewed	4	0	4	TRUE
ENSG00000121318	Q9NYW0	reviewed	2	0	0	FALSE
ENSG00000175202	Q4VC39	reviewed	0	0	0	FALSE
ENSG00000177947	Q96PU9	reviewed	0	0	0	FALSE
ENSG00000111215	Q16378	reviewed	0	0	0	TRUE
ENSG00000164919	P09669	reviewed	0	0	0	FALSE
ENSG00000140463	Q96RK4	reviewed	0	0	0	FALSE
ENSG00000212128	Q9NYV9	reviewed	2	0	0	FALSE
ENSG00000196735	P01909	reviewed	2	0	1	TRUE
ENSG00000212127	Q9NYV8	reviewed	3	0	0	FALSE
ENSG00000253251	Q6ZNX1	reviewed	0	0	0	FALSE
ENSG00000212126	P59544	reviewed	1	0	0	FALSE
ENSG00000177963	Q9NPQ8	reviewed	0	0	0	FALSE
ENSG00000255837	P59543	reviewed	2	0	0	FALSE
ENSG00000126882	Q5JUQ0	reviewed	0	0	0	FALSE
ENSG00000212124	P59542	reviewed	1	0	0	FALSE
ENSG00000197860	Q96EQ0	reviewed	0	0	0	FALSE
ENSG00000256436	P59538	reviewed	1	0	0	FALSE
ENSG00000226761	P59540	reviewed	2	0	0	FALSE
ENSG00000054983	P54803	reviewed	6	0	1	TRUE
ENSG00000255374	P59537	reviewed	2	0	0	FALSE
ENSG00000160539	Q8NBV4	reviewed	0	0	0	FALSE
ENSG00000132554	Q8NE09	reviewed	0	0	0	FALSE
ENSG00000256188	P59541	reviewed	2	0	0	FALSE
ENSG00000256537	P0DMW3	reviewed	0	0	0	FALSE
ENSG00000130723	Q5JSZ5	reviewed	0	0	0	FALSE
ENSG00000123213	Q9BYT8	reviewed	0	0	0	FALSE
ENSG00000185864	C9JG80	reviewed	0	0	0	FALSE
ENSG00000157600	Q5U3C3	reviewed	0	0	0	FALSE
ENSG00000101935	Q9Y4X0	reviewed	0	0	0	FALSE
ENSG00000129351	Q12906	reviewed	0	0	0	FALSE
ENSG00000142082	Q9NTG7	reviewed	0	0	0	FALSE
ENSG00000243978	Q8NET4	reviewed	0	0	0	FALSE
ENSG00000139083	P41212	reviewed	0	0	0	FALSE
ENSG00000140740	P22695	reviewed	0	0	0	FALSE
ENSG00000101938	Q9BU40	reviewed	2	0	0	TRUE
ENSG00000067141	Q92859	reviewed	8	0	4	TRUE
ENSG00000130714	Q9Y6A1	reviewed	3	0	0	FALSE
ENSG00000237541	P01906	reviewed	2	0	1	TRUE
ENSG00000121380	Q9BZR8	reviewed	0	0	0	FALSE
ENSG00000241106	P13765	reviewed	1	0	2	TRUE
ENSG00000112851	Q96RT1	reviewed	0	0	0	FALSE
ENSG00000077264	O75914	reviewed	0	0	0	FALSE
ENSG00000185627	Q9UNM6	reviewed	0	0	0	FALSE
ENSG00000140030	Q8IYL9	reviewed	3	0	1	FALSE
ENSG00000204267	Q03519	reviewed	0	0	0	FALSE
ENSG00000070018	O75581	reviewed	10	0	21	TRUE
ENSG00000156509	Q4G163	reviewed	0	0	0	FALSE
ENSG00000155714	Q8IXQ8	reviewed	0	0	0	FALSE
ENSG00000147669	P53803	reviewed	0	0	0	FALSE
ENSG00000185716	Q8NHV5	reviewed	1	0	0	FALSE
ENSG00000104450	Q07617	reviewed	0	0	0	FALSE
ENSG00000077274	Q9Y6Q1	reviewed	0	0	0	FALSE
ENSG00000175267	A6NCI4	reviewed	1	0	0	TRUE
ENSG00000204264	P28062	reviewed	0	0	0	FALSE
ENSG00000077279	O43602	reviewed	0	0	0	FALSE
ENSG00000111261	Q9H8J5	reviewed	5	0	0	TRUE
ENSG00000165714	Q969J3	reviewed	0	0	0	FALSE
ENSG00000034677	Q9NV58	reviewed	0	0	0	FALSE
ENSG00000111266	Q9BY84	reviewed	0	0	0	FALSE
ENSG00000138622	Q9Y3Q4	reviewed	1	0	0	FALSE
ENSG00000183324	Q7Z4M0	reviewed	0	0	0	FALSE
ENSG00000183921	A6NKP2	reviewed	0	0	0	FALSE
ENSG00000240065	P28065	reviewed	0	0	0	FALSE
ENSG00000103319	O00418	reviewed	0	0	0	FALSE
ENSG00000100433	P57789	reviewed	3	0	0	FALSE
ENSG00000156642	Q9Y639	reviewed	6	0	3	TRUE
ENSG00000111269	O60519	reviewed	0	0	0	FALSE
ENSG00000183150	Q15760	reviewed	2	0	1	FALSE
ENSG00000174885	P59044	reviewed	0	0	0	FALSE
ENSG00000168394	Q03518	reviewed	0	0	0	FALSE
ENSG00000111276	P46527	reviewed	0	0	0	FALSE
ENSG00000178878	Q96LR9	reviewed	0	0	0	FALSE
ENSG00000186106	Q86W74	reviewed	0	0	0	FALSE
ENSG00000058600	Q9NVU0	reviewed	0	0	0	FALSE
ENSG00000042317	Q9P0W8	reviewed	0	0	0	FALSE
ENSG00000142102	Q32M88	reviewed	0	0	0	FALSE
ENSG00000101901	Q9NP73	reviewed	0	0	0	FALSE
ENSG00000213782	Q9H0S4	reviewed	0	0	0	FALSE
ENSG00000103855	Q5ZPR3	reviewed	6	0	4	TRUE
ENSG00000242574	P28068	reviewed	1	0	2	TRUE
ENSG00000174226	Q8N9S9	reviewed	0	0	0	FALSE
ENSG00000206013	A6NNB3	reviewed	0	0	0	FALSE
ENSG00000185201	Q01629	reviewed	0	0	0	FALSE
ENSG00000205363	Q2T9L4	reviewed	0	0	0	FALSE
ENSG00000185885	P13164	reviewed	0	0	0	FALSE
ENSG00000013588	Q8NFJ5	reviewed	1	0	0	FALSE
ENSG00000167139	Q8IYX1	reviewed	0	0	0	FALSE
ENSG00000142089	Q01628	reviewed	0	0	0	FALSE
ENSG00000070756	P11940	reviewed	0	0	0	FALSE
ENSG00000111291	Q9NZD1	reviewed	0	0	0	FALSE
ENSG00000013583	Q9NRV9	reviewed	0	0	0	FALSE
ENSG00000182272	Q76KP1	reviewed	1	0	0	FALSE
ENSG00000204256	P25440	reviewed	0	0	0	FALSE
ENSG00000084444	A2RU67	reviewed	0	0	0	FALSE
ENSG00000129038	Q08397	reviewed	0	0	5	TRUE
ENSG00000130717	Q9HA47	reviewed	0	0	0	FALSE
ENSG00000184363	Q9Y446	reviewed	0	0	0	FALSE
ENSG00000213339	Q9BXR0	reviewed	0	0	0	FALSE
ENSG00000067221	Q9UBI4	reviewed	0	0	0	FALSE
ENSG00000140743	Q01850	reviewed	0	0	0	FALSE
ENSG00000283526	A0A1B0GWB2	reviewed	0	0	0	FALSE
ENSG00000107263	Q13905	reviewed	0	0	0	FALSE
ENSG00000185187	Q6IA17	reviewed	4	0	1	FALSE
ENSG00000070778	Q16825	reviewed	0	0	0	FALSE
ENSG00000079805	P50570	reviewed	0	0	0	FALSE
ENSG00000140464	P29590	reviewed	0	0	0	FALSE
ENSG00000243716	A8MRT5	reviewed	0	0	0	FALSE
ENSG00000134531	P54849	reviewed	2	0	0	FALSE
ENSG00000072315	Q9UL62	reviewed	1	0	0	FALSE
ENSG00000100722	Q6PJT7	reviewed	0	0	0	FALSE
ENSG00000204025	A6NMA1	reviewed	0	0	0	FALSE
ENSG00000153914	Q8WXA9	reviewed	0	0	0	FALSE
ENSG00000273079	Q13224	reviewed	7	0	4	TRUE
ENSG00000160563	Q6P2C8	reviewed	0	0	0	FALSE
ENSG00000187823	Q6ZR62	reviewed	0	0	0	FALSE
ENSG00000182508	Q86WI0	reviewed	1	0	0	TRUE
ENSG00000185101	A1A5B4	reviewed	4	0	0	FALSE
ENSG00000126016	Q4VCS5	reviewed	0	0	0	FALSE
ENSG00000122254	Q9Y278	reviewed	4	0	1	FALSE
ENSG00000204252	P06340	reviewed	2	0	1	TRUE
ENSG00000196358	Q96CW9	reviewed	5	0	19	TRUE
ENSG00000103404	Q70CQ4	reviewed	0	0	0	FALSE
